date,amount,account_id,previous_amount_1,previous_amount_2,previous_amount_3,previous_amount_4,previous_amount_5,previous_amount_6,previous_amount_7,previous_amount_8,previous_amount_9,previous_amount_10,previous_amount_11,previous_amount_12
2019-11-25,333.39,30,355.11000000000007,41.980000000000004,631.81,146.36,389.38,505.34,1161.48,126.16,48.17,1290.3,404.28,429.36
2019-12-02,889.9399999999999,30,333.39,355.11000000000007,41.980000000000004,631.81,146.36,389.38,505.34,1161.48,126.16,48.17,1290.3,404.28
2019-12-09,163.37,30,889.9399999999999,333.39,355.11000000000007,41.980000000000004,631.81,146.36,389.38,505.34,1161.48,126.16,48.17,1290.3
2019-12-16,350.09,30,163.37,889.9399999999999,333.39,355.11000000000007,41.980000000000004,631.81,146.36,389.38,505.34,1161.48,126.16,48.17
2019-12-23,335.65999999999997,30,350.09,163.37,889.9399999999999,333.39,355.11000000000007,41.980000000000004,631.81,146.36,389.38,505.34,1161.48,126.16
2019-12-30,474.7099999999999,30,335.65999999999997,350.09,163.37,889.9399999999999,333.39,355.11000000000007,41.980000000000004,631.81,146.36,389.38,505.34,1161.48
2020-01-06,755.6199999999999,30,474.7099999999999,335.65999999999997,350.09,163.37,889.9399999999999,333.39,355.11000000000007,41.980000000000004,631.81,146.36,389.38,505.34
2020-01-13,955.49,30,755.6199999999999,474.7099999999999,335.65999999999997,350.09,163.37,889.9399999999999,333.39,355.11000000000007,41.980000000000004,631.81,146.36,389.38
2020-01-20,451.65,30,955.49,755.6199999999999,474.7099999999999,335.65999999999997,350.09,163.37,889.9399999999999,333.39,355.11000000000007,41.980000000000004,631.81,146.36
2020-01-27,159.98000000000002,30,451.65,955.49,755.6199999999999,474.7099999999999,335.65999999999997,350.09,163.37,889.9399999999999,333.39,355.11000000000007,41.980000000000004,631.81
2019-08-12,1950.5700000000002,31,64.28999999999999,72.1,22.41,195.31,252.52,110.52,117.25,0.0,0.0,0.0,0.0,0.0
2019-08-19,257.59,31,1950.5700000000002,64.28999999999999,72.1,22.41,195.31,252.52,110.52,117.25,0.0,0.0,0.0,0.0
2019-08-26,296.08000000000004,31,257.59,1950.5700000000002,64.28999999999999,72.1,22.41,195.31,252.52,110.52,117.25,0.0,0.0,0.0
2019-09-02,6.99,31,296.08000000000004,257.59,1950.5700000000002,64.28999999999999,72.1,22.41,195.31,252.52,110.52,117.25,0.0,0.0
2019-09-09,58.28,31,6.99,296.08000000000004,257.59,1950.5700000000002,64.28999999999999,72.1,22.41,195.31,252.52,110.52,117.25,0.0
2019-09-16,316.21,31,58.28,6.99,296.08000000000004,257.59,1950.5700000000002,64.28999999999999,72.1,22.41,195.31,252.52,110.52,117.25
2019-09-23,182.81,31,316.21,58.28,6.99,296.08000000000004,257.59,1950.5700000000002,64.28999999999999,72.1,22.41,195.31,252.52,110.52
2019-09-30,250.99999999999997,31,182.81,316.21,58.28,6.99,296.08000000000004,257.59,1950.5700000000002,64.28999999999999,72.1,22.41,195.31,252.52
2019-10-07,189.16,31,250.99999999999997,182.81,316.21,58.28,6.99,296.08000000000004,257.59,1950.5700000000002,64.28999999999999,72.1,22.41,195.31
2019-10-14,502.71,31,189.16,250.99999999999997,182.81,316.21,58.28,6.99,296.08000000000004,257.59,1950.5700000000002,64.28999999999999,72.1,22.41
2019-10-21,445.39000000000004,31,502.71,189.16,250.99999999999997,182.81,316.21,58.28,6.99,296.08000000000004,257.59,1950.5700000000002,64.28999999999999,72.1
2019-10-28,264.61,31,445.39000000000004,502.71,189.16,250.99999999999997,182.81,316.21,58.28,6.99,296.08000000000004,257.59,1950.5700000000002,64.28999999999999
2019-11-04,149.29,31,264.61,445.39000000000004,502.71,189.16,250.99999999999997,182.81,316.21,58.28,6.99,296.08000000000004,257.59,1950.5700000000002
2019-11-11,146.83999999999997,31,149.29,264.61,445.39000000000004,502.71,189.16,250.99999999999997,182.81,316.21,58.28,6.99,296.08000000000004,257.59
2019-11-18,434.87000000000006,31,146.83999999999997,149.29,264.61,445.39000000000004,502.71,189.16,250.99999999999997,182.81,316.21,58.28,6.99,296.08000000000004
2019-11-25,136.83,31,434.87000000000006,146.83999999999997,149.29,264.61,445.39000000000004,502.71,189.16,250.99999999999997,182.81,316.21,58.28,6.99
2019-12-02,489.95000000000005,31,136.83,434.87000000000006,146.83999999999997,149.29,264.61,445.39000000000004,502.71,189.16,250.99999999999997,182.81,316.21,58.28
2019-12-09,147.73,31,489.95000000000005,136.83,434.87000000000006,146.83999999999997,149.29,264.61,445.39000000000004,502.71,189.16,250.99999999999997,182.81,316.21
2019-12-16,301.3,31,147.73,489.95000000000005,136.83,434.87000000000006,146.83999999999997,149.29,264.61,445.39000000000004,502.71,189.16,250.99999999999997,182.81
2019-12-23,41.8,31,301.3,147.73,489.95000000000005,136.83,434.87000000000006,146.83999999999997,149.29,264.61,445.39000000000004,502.71,189.16,250.99999999999997
2019-12-30,68.2,31,41.8,301.3,147.73,489.95000000000005,136.83,434.87000000000006,146.83999999999997,149.29,264.61,445.39000000000004,502.71,189.16
2020-01-06,292.38,31,68.2,41.8,301.3,147.73,489.95000000000005,136.83,434.87000000000006,146.83999999999997,149.29,264.61,445.39000000000004,502.71
2020-01-13,256.16,31,292.38,68.2,41.8,301.3,147.73,489.95000000000005,136.83,434.87000000000006,146.83999999999997,149.29,264.61,445.39000000000004
2020-01-20,159.69,31,256.16,292.38,68.2,41.8,301.3,147.73,489.95000000000005,136.83,434.87000000000006,146.83999999999997,149.29,264.61
2020-01-27,24.869999999999997,31,159.69,256.16,292.38,68.2,41.8,301.3,147.73,489.95000000000005,136.83,434.87000000000006,146.83999999999997,149.29
2019-02-11,1143.42,33,1708.3999999999999,938.7299999999999,1120.19,1841.1,575.5500000000001,873.1,1293.39,0.0,0.0,0.0,0.0,0.0
2019-02-18,699.11,33,1143.42,1708.3999999999999,938.7299999999999,1120.19,1841.1,575.5500000000001,873.1,1293.39,0.0,0.0,0.0,0.0
2019-02-25,606.7599999999999,33,699.11,1143.42,1708.3999999999999,938.7299999999999,1120.19,1841.1,575.5500000000001,873.1,1293.39,0.0,0.0,0.0
2019-03-04,435.28000000000003,33,606.7599999999999,699.11,1143.42,1708.3999999999999,938.7299999999999,1120.19,1841.1,575.5500000000001,873.1,1293.39,0.0,0.0
2019-03-11,917.33,33,435.28000000000003,606.7599999999999,699.11,1143.42,1708.3999999999999,938.7299999999999,1120.19,1841.1,575.5500000000001,873.1,1293.39,0.0
2019-03-18,434.0700000000001,33,917.33,435.28000000000003,606.7599999999999,699.11,1143.42,1708.3999999999999,938.7299999999999,1120.19,1841.1,575.5500000000001,873.1,1293.39
2019-03-25,603.9599999999999,33,434.0700000000001,917.33,435.28000000000003,606.7599999999999,699.11,1143.42,1708.3999999999999,938.7299999999999,1120.19,1841.1,575.5500000000001,873.1
2019-04-01,1631.18,33,603.9599999999999,434.0700000000001,917.33,435.28000000000003,606.7599999999999,699.11,1143.42,1708.3999999999999,938.7299999999999,1120.19,1841.1,575.5500000000001
2019-04-08,1443.28,33,1631.18,603.9599999999999,434.0700000000001,917.33,435.28000000000003,606.7599999999999,699.11,1143.42,1708.3999999999999,938.7299999999999,1120.19,1841.1
2019-04-15,2045.98,33,1443.28,1631.18,603.9599999999999,434.0700000000001,917.33,435.28000000000003,606.7599999999999,699.11,1143.42,1708.3999999999999,938.7299999999999,1120.19
2019-04-22,435.39,33,2045.98,1443.28,1631.18,603.9599999999999,434.0700000000001,917.33,435.28000000000003,606.7599999999999,699.11,1143.42,1708.3999999999999,938.7299999999999
2019-04-29,2504.4,33,435.39,2045.98,1443.28,1631.18,603.9599999999999,434.0700000000001,917.33,435.28000000000003,606.7599999999999,699.11,1143.42,1708.3999999999999
2019-05-06,1847.18,33,2504.4,435.39,2045.98,1443.28,1631.18,603.9599999999999,434.0700000000001,917.33,435.28000000000003,606.7599999999999,699.11,1143.42
2019-05-13,2485.4400000000005,33,1847.18,2504.4,435.39,2045.98,1443.28,1631.18,603.9599999999999,434.0700000000001,917.33,435.28000000000003,606.7599999999999,699.11
2019-05-20,337.45,33,2485.4400000000005,1847.18,2504.4,435.39,2045.98,1443.28,1631.18,603.9599999999999,434.0700000000001,917.33,435.28000000000003,606.7599999999999
2019-05-27,1595.1899999999998,33,337.45,2485.4400000000005,1847.18,2504.4,435.39,2045.98,1443.28,1631.18,603.9599999999999,434.0700000000001,917.33,435.28000000000003
2019-06-03,1031.96,33,1595.1899999999998,337.45,2485.4400000000005,1847.18,2504.4,435.39,2045.98,1443.28,1631.18,603.9599999999999,434.0700000000001,917.33
2019-06-10,775.2200000000001,33,1031.96,1595.1899999999998,337.45,2485.4400000000005,1847.18,2504.4,435.39,2045.98,1443.28,1631.18,603.9599999999999,434.0700000000001
2019-06-17,3668.149999999999,33,775.2200000000001,1031.96,1595.1899999999998,337.45,2485.4400000000005,1847.18,2504.4,435.39,2045.98,1443.28,1631.18,603.9599999999999
2019-06-24,1632.65,33,3668.149999999999,775.2200000000001,1031.96,1595.1899999999998,337.45,2485.4400000000005,1847.18,2504.4,435.39,2045.98,1443.28,1631.18
2019-07-01,1681.62,33,1632.65,3668.149999999999,775.2200000000001,1031.96,1595.1899999999998,337.45,2485.4400000000005,1847.18,2504.4,435.39,2045.98,1443.28
2019-07-08,1932.5800000000002,33,1681.62,1632.65,3668.149999999999,775.2200000000001,1031.96,1595.1899999999998,337.45,2485.4400000000005,1847.18,2504.4,435.39,2045.98
2019-07-15,1409.5,33,1932.5800000000002,1681.62,1632.65,3668.149999999999,775.2200000000001,1031.96,1595.1899999999998,337.45,2485.4400000000005,1847.18,2504.4,435.39
2019-07-22,1286.2700000000002,33,1409.5,1932.5800000000002,1681.62,1632.65,3668.149999999999,775.2200000000001,1031.96,1595.1899999999998,337.45,2485.4400000000005,1847.18,2504.4
2019-07-29,1410.5400000000004,33,1286.2700000000002,1409.5,1932.5800000000002,1681.62,1632.65,3668.149999999999,775.2200000000001,1031.96,1595.1899999999998,337.45,2485.4400000000005,1847.18
2019-08-05,1499.8400000000001,33,1410.5400000000004,1286.2700000000002,1409.5,1932.5800000000002,1681.62,1632.65,3668.149999999999,775.2200000000001,1031.96,1595.1899999999998,337.45,2485.4400000000005
2019-08-12,1131.93,33,1499.8400000000001,1410.5400000000004,1286.2700000000002,1409.5,1932.5800000000002,1681.62,1632.65,3668.149999999999,775.2200000000001,1031.96,1595.1899999999998,337.45
2019-08-19,665.4300000000001,33,1131.93,1499.8400000000001,1410.5400000000004,1286.2700000000002,1409.5,1932.5800000000002,1681.62,1632.65,3668.149999999999,775.2200000000001,1031.96,1595.1899999999998
2019-08-26,839.77,33,665.4300000000001,1131.93,1499.8400000000001,1410.5400000000004,1286.2700000000002,1409.5,1932.5800000000002,1681.62,1632.65,3668.149999999999,775.2200000000001,1031.96
2019-09-02,1513.06,33,839.77,665.4300000000001,1131.93,1499.8400000000001,1410.5400000000004,1286.2700000000002,1409.5,1932.5800000000002,1681.62,1632.65,3668.149999999999,775.2200000000001
2019-09-09,990.0900000000001,33,1513.06,839.77,665.4300000000001,1131.93,1499.8400000000001,1410.5400000000004,1286.2700000000002,1409.5,1932.5800000000002,1681.62,1632.65,3668.149999999999
2019-09-16,1876.8999999999999,33,990.0900000000001,1513.06,839.77,665.4300000000001,1131.93,1499.8400000000001,1410.5400000000004,1286.2700000000002,1409.5,1932.5800000000002,1681.62,1632.65
2019-09-23,456.87,33,1876.8999999999999,990.0900000000001,1513.06,839.77,665.4300000000001,1131.93,1499.8400000000001,1410.5400000000004,1286.2700000000002,1409.5,1932.5800000000002,1681.62
2019-09-30,672.07,33,456.87,1876.8999999999999,990.0900000000001,1513.06,839.77,665.4300000000001,1131.93,1499.8400000000001,1410.5400000000004,1286.2700000000002,1409.5,1932.5800000000002
2019-10-07,868.3599999999999,33,672.07,456.87,1876.8999999999999,990.0900000000001,1513.06,839.77,665.4300000000001,1131.93,1499.8400000000001,1410.5400000000004,1286.2700000000002,1409.5
2019-10-14,1404.5799999999997,33,868.3599999999999,672.07,456.87,1876.8999999999999,990.0900000000001,1513.06,839.77,665.4300000000001,1131.93,1499.8400000000001,1410.5400000000004,1286.2700000000002
2019-10-21,1556.2600000000002,33,1404.5799999999997,868.3599999999999,672.07,456.87,1876.8999999999999,990.0900000000001,1513.06,839.77,665.4300000000001,1131.93,1499.8400000000001,1410.5400000000004
2019-10-28,1836.2400000000002,33,1556.2600000000002,1404.5799999999997,868.3599999999999,672.07,456.87,1876.8999999999999,990.0900000000001,1513.06,839.77,665.4300000000001,1131.93,1499.8400000000001
2019-11-04,1745.5600000000002,33,1836.2400000000002,1556.2600000000002,1404.5799999999997,868.3599999999999,672.07,456.87,1876.8999999999999,990.0900000000001,1513.06,839.77,665.4300000000001,1131.93
2019-11-11,673.44,33,1745.5600000000002,1836.2400000000002,1556.2600000000002,1404.5799999999997,868.3599999999999,672.07,456.87,1876.8999999999999,990.0900000000001,1513.06,839.77,665.4300000000001
2019-11-18,2164.6099999999997,33,673.44,1745.5600000000002,1836.2400000000002,1556.2600000000002,1404.5799999999997,868.3599999999999,672.07,456.87,1876.8999999999999,990.0900000000001,1513.06,839.77
2019-11-25,1106.3600000000001,33,2164.6099999999997,673.44,1745.5600000000002,1836.2400000000002,1556.2600000000002,1404.5799999999997,868.3599999999999,672.07,456.87,1876.8999999999999,990.0900000000001,1513.06
2019-12-02,1144.5300000000002,33,1106.3600000000001,2164.6099999999997,673.44,1745.5600000000002,1836.2400000000002,1556.2600000000002,1404.5799999999997,868.3599999999999,672.07,456.87,1876.8999999999999,990.0900000000001
2019-12-09,1515.4299999999998,33,1144.5300000000002,1106.3600000000001,2164.6099999999997,673.44,1745.5600000000002,1836.2400000000002,1556.2600000000002,1404.5799999999997,868.3599999999999,672.07,456.87,1876.8999999999999
2019-12-16,315.89,33,1515.4299999999998,1144.5300000000002,1106.3600000000001,2164.6099999999997,673.44,1745.5600000000002,1836.2400000000002,1556.2600000000002,1404.5799999999997,868.3599999999999,672.07,456.87
2019-12-23,791.4699999999999,33,315.89,1515.4299999999998,1144.5300000000002,1106.3600000000001,2164.6099999999997,673.44,1745.5600000000002,1836.2400000000002,1556.2600000000002,1404.5799999999997,868.3599999999999,672.07
2019-12-30,1697.6399999999999,33,791.4699999999999,315.89,1515.4299999999998,1144.5300000000002,1106.3600000000001,2164.6099999999997,673.44,1745.5600000000002,1836.2400000000002,1556.2600000000002,1404.5799999999997,868.3599999999999
2020-01-06,612.6700000000001,33,1697.6399999999999,791.4699999999999,315.89,1515.4299999999998,1144.5300000000002,1106.3600000000001,2164.6099999999997,673.44,1745.5600000000002,1836.2400000000002,1556.2600000000002,1404.5799999999997
2020-01-13,285.43,33,612.6700000000001,1697.6399999999999,791.4699999999999,315.89,1515.4299999999998,1144.5300000000002,1106.3600000000001,2164.6099999999997,673.44,1745.5600000000002,1836.2400000000002,1556.2600000000002
2020-01-20,355.68,33,285.43,612.6700000000001,1697.6399999999999,791.4699999999999,315.89,1515.4299999999998,1144.5300000000002,1106.3600000000001,2164.6099999999997,673.44,1745.5600000000002,1836.2400000000002
2020-01-27,85.54999999999998,33,355.68,285.43,612.6700000000001,1697.6399999999999,791.4699999999999,315.89,1515.4299999999998,1144.5300000000002,1106.3600000000001,2164.6099999999997,673.44,1745.5600000000002
2019-02-18,2765.21,34,2148.46,418.22,700.0,1690.0,1936.59,746.28,0.0,291.79,0.0,0.0,0.0,0.0
2019-02-25,1422.75,34,2765.21,2148.46,418.22,700.0,1690.0,1936.59,746.28,0.0,291.79,0.0,0.0,0.0
2019-03-04,918.2199999999999,34,1422.75,2765.21,2148.46,418.22,700.0,1690.0,1936.59,746.28,0.0,291.79,0.0,0.0
2019-03-11,2731.14,34,918.2199999999999,1422.75,2765.21,2148.46,418.22,700.0,1690.0,1936.59,746.28,0.0,291.79,0.0
2019-03-18,563.53,34,2731.14,918.2199999999999,1422.75,2765.21,2148.46,418.22,700.0,1690.0,1936.59,746.28,0.0,291.79
2019-03-25,0.0,34,563.53,2731.14,918.2199999999999,1422.75,2765.21,2148.46,418.22,700.0,1690.0,1936.59,746.28,0.0
2019-04-01,0.0,34,0.0,563.53,2731.14,918.2199999999999,1422.75,2765.21,2148.46,418.22,700.0,1690.0,1936.59,746.28
2019-04-08,1409.87,34,0.0,0.0,563.53,2731.14,918.2199999999999,1422.75,2765.21,2148.46,418.22,700.0,1690.0,1936.59
2019-04-15,2289.84,34,1409.87,0.0,0.0,563.53,2731.14,918.2199999999999,1422.75,2765.21,2148.46,418.22,700.0,1690.0
2019-04-22,0.0,34,2289.84,1409.87,0.0,0.0,563.53,2731.14,918.2199999999999,1422.75,2765.21,2148.46,418.22,700.0
2019-04-29,454.9,34,0.0,2289.84,1409.87,0.0,0.0,563.53,2731.14,918.2199999999999,1422.75,2765.21,2148.46,418.22
2019-05-06,557.64,34,454.9,0.0,2289.84,1409.87,0.0,0.0,563.53,2731.14,918.2199999999999,1422.75,2765.21,2148.46
2019-05-13,2279.02,34,557.64,454.9,0.0,2289.84,1409.87,0.0,0.0,563.53,2731.14,918.2199999999999,1422.75,2765.21
2019-05-20,390.0,34,2279.02,557.64,454.9,0.0,2289.84,1409.87,0.0,0.0,563.53,2731.14,918.2199999999999,1422.75
2019-05-27,2300.0,34,390.0,2279.02,557.64,454.9,0.0,2289.84,1409.87,0.0,0.0,563.53,2731.14,918.2199999999999
2019-06-03,536.55,34,2300.0,390.0,2279.02,557.64,454.9,0.0,2289.84,1409.87,0.0,0.0,563.53,2731.14
2019-06-10,793.5500000000001,34,536.55,2300.0,390.0,2279.02,557.64,454.9,0.0,2289.84,1409.87,0.0,0.0,563.53
2019-06-17,2330.06,34,793.5500000000001,536.55,2300.0,390.0,2279.02,557.64,454.9,0.0,2289.84,1409.87,0.0,0.0
2019-06-24,1300.0,34,2330.06,793.5500000000001,536.55,2300.0,390.0,2279.02,557.64,454.9,0.0,2289.84,1409.87,0.0
2019-07-01,567.21,34,1300.0,2330.06,793.5500000000001,536.55,2300.0,390.0,2279.02,557.64,454.9,0.0,2289.84,1409.87
2019-07-08,783.95,34,567.21,1300.0,2330.06,793.5500000000001,536.55,2300.0,390.0,2279.02,557.64,454.9,0.0,2289.84
2019-07-15,2818.65,34,783.95,567.21,1300.0,2330.06,793.5500000000001,536.55,2300.0,390.0,2279.02,557.64,454.9,0.0
2019-07-22,0.0,34,2818.65,783.95,567.21,1300.0,2330.06,793.5500000000001,536.55,2300.0,390.0,2279.02,557.64,454.9
2019-07-29,500.0,34,0.0,2818.65,783.95,567.21,1300.0,2330.06,793.5500000000001,536.55,2300.0,390.0,2279.02,557.64
2019-08-05,644.74,34,500.0,0.0,2818.65,783.95,567.21,1300.0,2330.06,793.5500000000001,536.55,2300.0,390.0,2279.02
2019-08-12,2587.2,34,644.74,500.0,0.0,2818.65,783.95,567.21,1300.0,2330.06,793.5500000000001,536.55,2300.0,390.0
2019-08-19,390.0,34,2587.2,644.74,500.0,0.0,2818.65,783.95,567.21,1300.0,2330.06,793.5500000000001,536.55,2300.0
2019-08-26,0.0,34,390.0,2587.2,644.74,500.0,0.0,2818.65,783.95,567.21,1300.0,2330.06,793.5500000000001,536.55
2019-09-02,0.0,34,0.0,390.0,2587.2,644.74,500.0,0.0,2818.65,783.95,567.21,1300.0,2330.06,793.5500000000001
2019-09-09,783.9500000000002,34,0.0,0.0,390.0,2587.2,644.74,500.0,0.0,2818.65,783.95,567.21,1300.0,2330.06
2019-09-16,2247.06,34,783.9500000000002,0.0,0.0,390.0,2587.2,644.74,500.0,0.0,2818.65,783.95,567.21,1300.0
2019-09-23,250.0,34,2247.06,783.9500000000002,0.0,0.0,390.0,2587.2,644.74,500.0,0.0,2818.65,783.95,567.21
2019-09-30,0.0,34,250.0,2247.06,783.9500000000002,0.0,0.0,390.0,2587.2,644.74,500.0,0.0,2818.65,783.95
2019-10-07,783.95,34,0.0,250.0,2247.06,783.9500000000002,0.0,0.0,390.0,2587.2,644.74,500.0,0.0,2818.65
2019-10-14,1857.06,34,783.95,0.0,250.0,2247.06,783.9500000000002,0.0,0.0,390.0,2587.2,644.74,500.0,0.0
2019-10-21,1357.0,34,1857.06,783.95,0.0,250.0,2247.06,783.9500000000002,0.0,0.0,390.0,2587.2,644.74,500.0
2019-10-28,0.0,34,1357.0,1857.06,783.95,0.0,250.0,2247.06,783.9500000000002,0.0,0.0,390.0,2587.2,644.74
